DUPLICATE FILE NAMES REPORT
Generated: 2025-12-25 13:35:16
Root Folder: C:\MyData\OLD DOK
===============================================

SUMMARY
===============================================
Total files scanned: 17027
Unique file names: 7385
Duplicate file names: 3699
Total files with duplicate names: 13341
Disk space occupied by duplicates: 587.03 MB
(This is the space you would free by keeping only one copy of each duplicate file)

===============================================
DUPLICATE FILES (Ordered by Total Size Descending)
===============================================
FileName                                                                         Occurrences  TotalSizeMB     TotalSizeGB    

File Name: DialCapTests.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialCapTests.java (6.9 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialCapTests.java (6.9 KB)

File Name: DialFrame.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialFrame.java (2.41 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialFrame.java (2.41 KB)

File Name: DialLayer.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialLayer.java (3.91 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialLayer.java (3.91 KB)

File Name: DialLayerChangeEvent.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialLayerChangeEvent.java (2.34 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialLayerChangeEvent.java (2.34 KB)

File Name: DialLayerChangeListener.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialLayerChangeListener.java (2.09 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialLayerChangeListener.java (2.09 KB)

File Name: dialog_settings.xml
  Occurrences: 16
  Locations:
    - DOK\workspace\.metadata\.plugins\org.eclipse.cdt.make.ui\dialog_settings.xml (0.08 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.cdt.ui\dialog_settings.xml (0.13 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.debug.ui\dialog_settings.xml (1.93 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.equinox.p2.ui\dialog_settings.xml (1.57 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.jdt.debug.ui\dialog_settings.xml (0.91 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.jdt.junit\dialog_settings.xml (0.49 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.jdt.ui\dialog_settings.xml (6.37 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.ltk.ui.refactoring\dialog_settings.xml (0.37 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.ui.editors\dialog_settings.xml (0.14 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.ui.ide\dialog_settings.xml (1.95 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.ui.views.log\dialog_settings.xml (0.4 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.ui.workbench.texteditor\dialog_settings.xml (1.25 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.ui.workbench\dialog_settings.xml (1.73 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.ui\dialog_settings.xml (0.08 KB)
    - DOK\workspace\.metadata\.plugins\org.eclipse.update.ui\dialog_settings.xml (0.13 KB)
    - DOK\workspace\.metadata\.plugins\org.python.pydev\dialog_settings.xml (0.14 KB)

File Name: DialPackageTests.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialPackageTests.java (3.05 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialPackageTests.java (3.05 KB)

File Name: DialPlot.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialPlot.java (25.24 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialPlot.java (25.24 KB)

File Name: DialPlotSample.png
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\docfiles\DialPlotSample.png (32.15 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\docfiles\DialPlotSample.png (32.15 KB)

File Name: DialPlotTests.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialPlotTests.java (9.48 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialPlotTests.java (9.48 KB)

File Name: DialPointer.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialPointer.java (19.42 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialPointer.java (19.42 KB)

File Name: DialPointerTests.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialPointerTests.java (6.74 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialPointerTests.java (6.74 KB)

File Name: DialScale.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialScale.java (2.35 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialScale.java (2.35 KB)

File Name: DialShape.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\DialShape.java (3.86 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\DialShape.java (3.86 KB)

File Name: DialTextAnnotation.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialTextAnnotation.java (12.21 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialTextAnnotation.java (12.21 KB)

File Name: DialTextAnnotationTests.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialTextAnnotationTests.java (6.25 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialTextAnnotationTests.java (6.25 KB)

File Name: DialValueIndicator.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialValueIndicator.java (23.65 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\dial\DialValueIndicator.java (23.65 KB)

File Name: DialValueIndicatorTests.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialValueIndicatorTests.java (7.69 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\dial\junit\DialValueIndicatorTests.java (7.69 KB)

File Name: DiatonicDegree.java
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\src\Enums\DiatonicDegree.java (1.09 KB)
    - DOK\RiffMaker\src_18-1-2013_5-02\src\Enums\DiatonicDegree.java (1.09 KB)
    - DOK\workspace\RiffMaker\src\Enums\DiatonicDegree.java (1.09 KB)
    - DOK\workspace\RiffMaker\src_18-1-2013_5-02\src\Enums\DiatonicDegree.java (1.09 KB)

File Name: DiatonicScale.java
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\src\Enums\DiatonicScale.java (0.1 KB)
    - DOK\RiffMaker\src_18-1-2013_5-02\src\Enums\DiatonicScale.java (0.1 KB)
    - DOK\workspace\RiffMaker\src\Enums\DiatonicScale.java (0.1 KB)
    - DOK\workspace\RiffMaker\src_18-1-2013_5-02\src\Enums\DiatonicScale.java (0.1 KB)

File Name: diff_parsed_groupA_2007_Apr.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Apr.xml (1.46 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Apr.xml (1.46 KB)

File Name: diff_parsed_groupA_2007_Aug.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Aug.xml (1.51 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Aug.xml (1.51 KB)

File Name: diff_parsed_groupA_2007_Dec.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Dec.xml (1.51 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Dec.xml (1.51 KB)

File Name: diff_parsed_groupA_2007_Feb.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Feb.xml (1.35 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Feb.xml (1.35 KB)

File Name: diff_parsed_groupA_2007_Jan.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Jan.xml (1.5 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Jan.xml (1.5 KB)

File Name: diff_parsed_groupA_2007_Jul.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Jul.xml (1.53 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Jul.xml (1.53 KB)

File Name: diff_parsed_groupA_2007_Jun.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Jun.xml (1.45 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Jun.xml (1.45 KB)

File Name: diff_parsed_groupA_2007_Mar.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Mar.xml (1.49 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Mar.xml (1.49 KB)

File Name: diff_parsed_groupA_2007_May.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_May.xml (1.49 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_May.xml (1.49 KB)

File Name: diff_parsed_groupA_2007_Nov.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Nov.xml (1.49 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Nov.xml (1.49 KB)

File Name: diff_parsed_groupA_2007_Oct.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Oct.xml (1.5 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Oct.xml (1.5 KB)

File Name: diff_parsed_groupA_2007_Sep.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group A daily per month\diff_parsed_groupA_2007_Sep.xml (1.48 KB)
    - PROJECT\Xml\Training Sets\2007 group A daily per month\size 11\diff_parsed_groupA_2007_Sep.xml (1.48 KB)

File Name: diff_parsed_groupB_2007_Apr.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Apr.xml (1.34 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Apr.xml (1.34 KB)

File Name: diff_parsed_groupB_2007_Aug.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Aug.xml (1.36 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Aug.xml (1.36 KB)

File Name: diff_parsed_groupB_2007_Dec.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Dec.xml (1.36 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Dec.xml (1.36 KB)

File Name: diff_parsed_groupB_2007_Feb.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Feb.xml (1.25 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Feb.xml (1.25 KB)

File Name: diff_parsed_groupB_2007_Jan.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Jan.xml (1.33 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Jan.xml (1.33 KB)

File Name: diff_parsed_groupB_2007_Jul.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Jul.xml (1.37 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Jul.xml (1.37 KB)

File Name: diff_parsed_groupB_2007_Jun.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Jun.xml (1.33 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Jun.xml (1.33 KB)

File Name: diff_parsed_groupB_2007_Mar.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Mar.xml (1.38 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Mar.xml (1.38 KB)

File Name: diff_parsed_groupB_2007_May.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_May.xml (1.38 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_May.xml (1.38 KB)

File Name: diff_parsed_groupB_2007_Nov.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Nov.xml (1.32 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Nov.xml (1.32 KB)

File Name: diff_parsed_groupB_2007_Oct.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Oct.xml (1.36 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Oct.xml (1.36 KB)

File Name: diff_parsed_groupB_2007_Sep.xml
  Occurrences: 2
  Locations:
    - PROJECT\Xml\Training Sets\2007 group B daily per month\diff_parsed_groupB_2007_Sep.xml (1.33 KB)
    - PROJECT\Xml\Training Sets\2007 group B daily per month\size 11\diff_parsed_groupB_2007_Sep.xml (1.33 KB)

File Name: different obs domains 1.png
  Occurrences: 3
  Locations:
    - DataCorruption_a\Short Tests\27-6-2013\different obs domains 1.png (125.28 KB)
    - DataCorruption_Bash\Short Tests\27-6-2013\different obs domains 1.png (125.28 KB)
    - DataCorruption_bs_3-9-2013\Short Tests\27-6-2013\different obs domains 1.png (125.28 KB)

File Name: DifferentiableMultivariateFunction.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\class-use\DifferentiableMultivariateFunction.html (13.6 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\DifferentiableMultivariateFunction.html (12.86 KB)

File Name: DifferentiableMultivariateMultiStartOptimizer.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\optimization\class-use\DifferentiableMultivariateMultiStartOptimizer.html (6.36 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\optimization\DifferentiableMultivariateMultiStartOptimizer.html (19.47 KB)

File Name: DifferentiableMultivariateOptimizer.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\optimization\class-use\DifferentiableMultivariateOptimizer.html (12.59 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\optimization\DifferentiableMultivariateOptimizer.html (12.49 KB)

File Name: DifferentiableMultivariateVectorFunction.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\class-use\DifferentiableMultivariateVectorFunction.html (13.94 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\DifferentiableMultivariateVectorFunction.html (10.98 KB)

File Name: DifferentiableMultivariateVectorMultiStartOptimizer.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\optimization\class-use\DifferentiableMultivariateVectorMultiStartOptimizer.html (6.42 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\optimization\DifferentiableMultivariateVectorMultiStartOptimizer.html (19.82 KB)

File Name: DifferentiableMultivariateVectorOptimizer.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\optimization\class-use\DifferentiableMultivariateVectorOptimizer.html (18.42 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\optimization\DifferentiableMultivariateVectorOptimizer.html (12.03 KB)

File Name: DifferentiableUnivariateFunction.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\class-use\DifferentiableUnivariateFunction.html (42.53 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\DifferentiableUnivariateFunction.html (15.61 KB)

File Name: DifferentiableUnivariateMatrixFunction.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\class-use\DifferentiableUnivariateMatrixFunction.html (6.28 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\DifferentiableUnivariateMatrixFunction.html (10.78 KB)

File Name: DifferentiableUnivariateSolver.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\solvers\class-use\DifferentiableUnivariateSolver.html (9.43 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\solvers\DifferentiableUnivariateSolver.html (10.97 KB)

File Name: DifferentiableUnivariateVectorFunction.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\class-use\DifferentiableUnivariateVectorFunction.html (6.28 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\DifferentiableUnivariateVectorFunction.html (10.74 KB)

File Name: digit_to_char.asm
  Occurrences: 5
  Locations:
    - DOK\workspace\comp_project\lib\char\digit_to_char.asm (0.16 KB)
    - DOK\workspace\compil\lib\char\digit_to_char.asm (0.16 KB)
    - DOK\workspace\example\lib\char\digit_to_char.asm (0.16 KB)
    - DOK\workspace\final_project\lib\char\digit_to_char.asm (0.16 KB)
    - DOK\workspace\final_project\project\lib\char\digit_to_char.asm (0.16 KB)

File Name: DimensionMismatchException.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\exception\class-use\DimensionMismatchException.html (352.03 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\exception\DimensionMismatchException.html (20.24 KB)

File Name: Direct MIDI to MP3 Converter.lnk
  Occurrences: 3
  Locations:
    - DOK\RiffMaker\tools\Direct MIDI to MP3 Converter.lnk (0.83 KB)
    - DOK\workspace\RiffMaker\tools\Direct MIDI to MP3 Converter.lnk (0.83 KB)
    - DOK\workspace\RiffMaker_o\tools\Direct MIDI to MP3 Converter.lnk (0.83 KB)

File Name: Discovering data corruption via HMM.docx
  Occurrences: 2
  Locations:
    - 23-4-2013\Discovering data corruption via HMM.docx (12.2 KB)
    - PROJECT\Discovering data corruption via HMM.docx (185.79 KB)

File Name: DiscreteDistribution.java
  Occurrences: 9
  Locations:
    - 27-6-2013\DataCorruption_27-6-2013_4-18\Jahmm src\jahmm-0.6.1\jahmm-0.6.1\src\be\ac\ulg\montefiore\run\distributions\DiscreteDistribution.java (1.51 KB)
    - 3-7-2013\DC_3-7-2013_13-31\DataCorruption\Jahmm src\jahmm-0.6.1\jahmm-0.6.1\src\be\ac\ulg\montefiore\run\distributions\DiscreteDistribution.java (1.51 KB)
    - 3-7-2013\DC_3-7-2013_18-28\DataCorruption\Jahmm src\jahmm-0.6.1\jahmm-0.6.1\src\be\ac\ulg\montefiore\run\distributions\DiscreteDistribution.java (1.51 KB)
    - 7-6-2013\DataCorruption\Jahmm src\jahmm-0.6.1\jahmm-0.6.1\src\be\ac\ulg\montefiore\run\distributions\DiscreteDistribution.java (1.51 KB)
    - DataCorruption_a\Jahmm src\jahmm-0.6.1\jahmm-0.6.1\src\be\ac\ulg\montefiore\run\distributions\DiscreteDistribution.java (1.51 KB)
    - DataCorruption_Bash\Jahmm src\jahmm-0.6.1\jahmm-0.6.1\src\be\ac\ulg\montefiore\run\distributions\DiscreteDistribution.java (1.51 KB)
    - DataCorruption_bs_3-9-2013\Jahmm src\jahmm-0.6.1\jahmm-0.6.1\src\be\ac\ulg\montefiore\run\distributions\DiscreteDistribution.java (1.51 KB)
    - PROJECT\DataCorruption\Jahmm src\jahmm-0.6.1\jahmm-0.6.1\src\be\ac\ulg\montefiore\run\distributions\DiscreteDistribution.java (1.51 KB)
    - PROJECT\DataCorruption_12-7-2013\DataCorruption\Jahmm src\jahmm-0.6.1\jahmm-0.6.1\src\be\ac\ulg\montefiore\run\distributions\DiscreteDistribution.java (1.51 KB)

File Name: disguitar1.mid
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\outputs\1\disguitar1.mid (0.96 KB)
    - DOK\RiffMaker_\outputs\1\disguitar1.mid (0.96 KB)
    - DOK\workspace\RiffMaker\outputs\1\disguitar1.mid (0.96 KB)
    - DOK\workspace\RiffMaker_o\outputs\1\disguitar1.mid (0.96 KB)

File Name: disguitar1.mp3
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\outputs\1\disguitar1.mp3 (207.8 KB)
    - DOK\RiffMaker_\outputs\1\disguitar1.mp3 (207.8 KB)
    - DOK\workspace\RiffMaker\outputs\1\disguitar1.mp3 (207.8 KB)
    - DOK\workspace\RiffMaker_o\outputs\1\disguitar1.mp3 (207.8 KB)

File Name: disguitar2.mid
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\outputs\2\disguitar2.mid (0.95 KB)
    - DOK\RiffMaker_\outputs\2\disguitar2.mid (0.95 KB)
    - DOK\workspace\RiffMaker\outputs\2\disguitar2.mid (0.95 KB)
    - DOK\workspace\RiffMaker_o\outputs\2\disguitar2.mid (0.95 KB)

File Name: disguitar2.mp3
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\outputs\2\disguitar2.mp3 (210.25 KB)
    - DOK\RiffMaker_\outputs\2\disguitar2.mp3 (210.25 KB)
    - DOK\workspace\RiffMaker\outputs\2\disguitar2.mp3 (210.25 KB)
    - DOK\workspace\RiffMaker_o\outputs\2\disguitar2.mp3 (210.25 KB)

File Name: disguitar3.mid
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\outputs\3\disguitar3.mid (0.95 KB)
    - DOK\RiffMaker_\outputs\3\disguitar3.mid (0.95 KB)
    - DOK\workspace\RiffMaker\outputs\3\disguitar3.mid (0.95 KB)
    - DOK\workspace\RiffMaker_o\outputs\3\disguitar3.mid (0.95 KB)

File Name: disguitar3.mp3
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\outputs\3\disguitar3.mp3 (206.57 KB)
    - DOK\RiffMaker_\outputs\3\disguitar3.mp3 (206.57 KB)
    - DOK\workspace\RiffMaker\outputs\3\disguitar3.mp3 (206.57 KB)
    - DOK\workspace\RiffMaker_o\outputs\3\disguitar3.mp3 (206.57 KB)

File Name: DisplayChart.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\servlet\DisplayChart.java (5.12 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\servlet\DisplayChart.java (5.12 KB)

File Name: DistanceMeasure.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\distance\class-use\DistanceMeasure.html (16.11 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\ml\distance\DistanceMeasure.html (9.88 KB)

File Name: DistributionGraphing.class
  Occurrences: 2
  Locations:
    - 27-6-2013\DataCorruption_27-6-2013_4-18\bin\tests\DistributionGraphing.class (0.94 KB)
    - PROJECT\DataCorruption\bin\tests\DistributionGraphing.class (0.94 KB)

File Name: DistributionGraphing.java
  Occurrences: 2
  Locations:
    - 27-6-2013\DataCorruption_27-6-2013_4-18\src\tests\DistributionGraphing.java (5.44 KB)
    - PROJECT\DataCorruption\src\tests\DistributionGraphing.java (5.44 KB)

File Name: Divide.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\function\class-use\Divide.html (6.08 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\function\Divide.html (13.15 KB)

File Name: DividedDifferenceInterpolator.html
  Occurrences: 2
  Locations:
